cid,replyToCid,type,publishedTimeText,comment,author,authorIsChannelOwner,replyCount,voteCount,hasCreatorHeart,videoId,pageUrl,commentsCount,title
Ugx6F4IZpnb9T8HO0lR4AaABAg,,comment,1 month ago,ok,@SitiNurkholizah-j9t,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugz22B5Sar4QySUBGu94AaABAg,,comment,1 month ago,"Tajam , terdepan dan aktual. Gaspol bocor alus",@diahayu9932,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxwuckqAlop6lFZCaV4AaABAg,,comment,1 month ago,NENEK MONYANG -KU. SEORANG KORUPTOR..😂😂,@backyardliberty6028,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugx7J45wKLOSs7hxPA54AaABAg,,comment,1 month ago,Kok lama mikir nya dulu kan usaha catering wapres kita ya jadinya program nya ya masukin gak jauh2 dr vatering cuma di bungkus dengan program proyek makan gizi ini. Jejak digital gak boong,@ridhacopang7706,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxknkVa4q4BKA7qYBd4AaABAg,,comment,1 month ago (edited),Kenapa program ini ga di kerjain ama kantin sekolah aja yaak?? Jadi kayak kantin sekolah aja yang ngerjain trus diawasin ama BGN nah ntar makannya kayak prasmanan geto jadi murid bisa milih mau makannya apa tp yang bergizi geto,@FahmiWaedi,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxcvBmHSuQXqrVfmid4AaABAg,,comment,1 month ago,"Media lain kemana, apakah mereka takut?
Untung ada TEMPO. Gak ada ruginya mendukung TEMPO.",@OrangLangowan,FALSE,2,94,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzYFB3bJCihb-T3jkJ4AaABAg,,comment,1 month ago,"itu narasumber,...koar-koar jangan2x gegara gak kebagian kue MBG kali yha, he he he",@blackrhino5837,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugzl8P9T3m61hy8Q1854AaABAg,,comment,1 month ago,Negara paling koruptor merajalela...jika anggaran triliyun..... pasti korupsi merajalela,@tonyguchi3500,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxcvBmHSuQXqrVfmid4AaABAg.AH6ANE1WfZRAHBIidFgaWA,UgxcvBmHSuQXqrVfmid4AaABAg,reply,1 month ago,Kan udah diundang ke istana wkwk,@matejrybus3923,FALSE,0,5,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxcvBmHSuQXqrVfmid4AaABAg.AH6ANE1WfZRAHGtq4nf2cT,UgxcvBmHSuQXqrVfmid4AaABAg,reply,1 month ago,Yes,@nickwin9252,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwHQhThMiiq0EmHLPB4AaABAg,,comment,1 month ago (edited),Pemerintah Pusat sudah seharusnya mendukung penuh Podcast Bocor Halus ini.Sehingga Pemerintah Pusat tahu isus-isu yang dimunculkan oleh Bocor Halus ke permukaan.Dengan demikian Pemerintah Pusat bisa menurunkan timnya menyediliki apakah isu itu benar atau tidak ? Dengan demikian uang negara bisa diselamatkan untuk membangun bangsa dan negara yang kita cintai ini.Jadi tidak perlu lagi kesana-kemari pemerintah untuk mencari dan membujuk Investor dari luar agar menanamkan modalnya ke Indonesia.,@tukidinangkamura2354,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyITxbOM0hzvgpDSc14AaABAg,,comment,1 month ago,Tempo 🔥🔥🔥💥💥💥💥,@arfiyandono17,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwgiMHL86PM5GxJ9294AaABAg,,comment,1 month ago,❤🇮🇩JUARA ❤🇮🇩,@souhokajohanes9936,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzIoqn7BwmcbDIJs214AaABAg,,comment,1 month ago,Penting sekali mengetahui informasi hasil investigasi sep ttg MBG ini,@didinsyafruddin49,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugw_gF17fX7szsB4QS94AaABAg,,comment,1 month ago,Semua akan proyek pada waktunya. Bullshit dgn maksud memajukan bangsa 😂❤,@mz-kun4721,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgygeMHqGwSoPLSi0-R4AaABAg,,comment,1 month ago,01:34 ..,@2029JKL,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwVW6GaQ3GJP_7lzRJ4AaABAg,,comment,1 month ago,Lanjukan informasi ke publik sbg alat kontrol yang rational  dan profesional..,@darwingaol8421,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzRWoc45fIwIExymq54AaABAg,,comment,1 month ago,Hajar terus bang 👍,@mohamadirfan-g9l,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyyE9UXvcmQZKGQICR4AaABAg,,comment,1 month ago,Media Soros.,@jonijonimaifren,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugx0_hB2fu1C-XFnlbB4AaABAg,,comment,1 month ago,(1) Apakah penetapan mitra  pelaksana Program MBG sdh sesuai peraturan pengadaan barang & jasa? (2) Apakah mitra2 tsb dpt melaksanakan tugasnya sesuai ketetapan program? dan (3) Apakah penanggung jwb program MBG sdh memenuhi kewajiban thp mitra & penerima manfaatnya?,@dwiherusukoco189,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgynUgByu-KEC3jSejh4AaABAg,,comment,1 month ago,trik lama orba jilid 2 😆,@DavidVilla-z7r,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugy_QufigxQ708eOwxB4AaABAg,,comment,1 month ago,"MBG tujuanya bagus, cumaaa Jalaninya aneh, truss kantin gimana? pedagang disekolahan gimana? gilaaaa kontradiktif sama tujuanya ""memberantas pengangguran""",@GwExNet,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzrgCj5OUSmkHHgYAB4AaABAg,,comment,1 month ago,di sekolahku belum ada bang program makan gratis... jadi kapan itu makan gratis ya?,@puisionora416,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugy-VwwscuG4BEQp8AB4AaABAg,,comment,1 month ago,Ini belum beres. Udah buat peluang lagi di koperasi merah putih.😢😢,@apelhijau8260,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwStmE_AlEskVvK2qd4AaABAg,,comment,1 month ago,"Klu proyek ini jdi bancakn korupsi, yg prtama hrs di adili prabowo dn gibran..",@AthaLais,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxqDLJr5AxGYuKMJKZ4AaABAg,,comment,1 month ago,Ternyata apbn cuma jadi bancakan penguasa (lagi)... GELAP,@rakjatdjelata,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzPS-iJzFc6xgCtudB4AaABAg,,comment,1 month ago,Benerin kesejahteraan orang tuanya dulu khususnya yang miskin,@syaidwibowo,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugyz2DfV2TilWZaQ8nl4AaABAg,,comment,1 month ago,Hancurrrrr 😂😂😂😂,@mudiyonomudi2835,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzJ0wcGRL3DO9BnJZZ4AaABAg,,comment,1 month ago,Di Bali mana sih mbg ini dah berjalan. Anak ku SMA dan SD sampe sekarang  belum dapat,@dexmull6720,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugwg65uktKCiwdbtRkB4AaABAg,,comment,1 month ago,"Sebenernya alasan mengatasi stunting dengan program MBG untuk anak usia sekolah (berarti kurang lebih mulai usia 7 sampai 19 tahun) itu bisa dikatakan sebagai alasan yang tidak tepat, mas Pram. Soalnya pencegahan stunting itu sendiri kuncinya ada di 1000 hari pertama kehidupan (kurang lebih 3 thn), dimulai dari bayi masih ada di kandungan. Kalau di 1000 hari itu udah mengalami problem pertumbuhan, ya udah ngga bisa diperbaiki di usia setelahnya. Jadi Prabowo pakai alasan pencegahan stunting dengan program MBG, ya ngga tepat, terlalu mengada-ada. Kecuali kalo sasaran MBG nya untuk ibu hamil.",@syafridaselfiardy2207,FALSE,0,5,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyxZ06KlqMfSwSlAcx4AaABAg,,comment,1 month ago,"Dengernya sedih, pilu, eneg..
Dr awal dah yakin MBG akan menjadi SKT, Sumber Korupsi Terbaru.. Niatnya mmg bagus & mulia.. Tp SDM Indonesia kan RPK, Rakus Pinter Korupsi.. Jd hrsnya uang MBG dipakai buat pendidikan akhlak rakyat Indonesia & menggolkan UU hukuman mati utk koruptor",@MeeMeeMeeize,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugw3TkLQbbi3ArTGlSB4AaABAg,,comment,1 month ago,Hmmmm kalau gak pakai sub con jadi yang harus kerja 1 perusahaan gitu??? Otak yang ngomong ini dimana yah....,@victorsuryadi6817,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzPceXa7bhz8ceR8sl4AaABAg,,comment,1 month ago,Maju terus Tempo,@InyoDuanKampoengan,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugx5pgwp8dMT33yp9kx4AaABAg,,comment,1 month ago,"msh pilpres sdh ragu dgn program konyol, krn pst byk kruptornya,nth otak msh ada ya? sekelas org2 berpendidikan sprrt ini otak ga bs di pakai🤣",@cfmks8463,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxlISUNDe_tQF3aMIZ4AaABAg,,comment,1 month ago,Tempo yg msh bs dipercaya,@mohamadmuchlisinmahzum5292,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwjHcC8eXRmJc-rAcZ4AaABAg,,comment,1 month ago,"Aku mau tebak platform harta karun-nya, wkwkw... Klue-nya : open source, berlangganan, bisa download. Jangan-jangan scribd... Emang kebanyakan kebocoran data ada di platform ini.",@evansetiawanparusa5207,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzaIlkYu2Xvbe95c1t4AaABAg,,comment,1 month ago,❤MAKAN BERGIZI GRATIS NGA BISA SEMUA PAKAI DAPUR….YG TERBAIK HRS SEBAGIAN KASIH ORANG TUA….LINGKUNGAN RT…..KUPON BISA TUKAR DITOKO….TOKO YGBTERIMA KUPON DAPAT REWARD POTONG PAJAK….SEBAGAI REWARD IKUT PROGRAM…..KUPON WARUNG WARUNG SEKITAR RUMAH BERHAK DIKASIH….MONITORING BIG PROBLEM.   THANKS YOU.  FTOM BOISE IDAHO USA,@kwonglie214,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwiYi6_GNILp7APWiZ4AaABAg,,comment,1 month ago,"Setiap orang ada masanya, setiap masa ada orangnya, flash back periode sebelumnua Proyek hilirisasi, foodestate,, berapa banyak budget yg MENGUAP tanpa hasil ,,, wajarlah periode sekarang project MBG ,,,😂😂😂",@TheBrurSquirti,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxsWRr2U_CCxYByIXB4AaABAg,,comment,1 month ago,"Gua Bingung Ama Manusia Manusia Itu  , Udah Kaya Masih Aja Rakus  ..  Nauzubillah Minzalik😢",@EnoJacoBs,FALSE,0,2,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugz3H0M88qDntf0dx7Z4AaABAg,,comment,1 month ago,Bacakan korupsi,@m_n1784,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwPMmXR9RutR_w4amZ4AaABAg,,comment,1 month ago,Kroni George Soros siapa hayoh,@spacedusty,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugx8jTXEK7FNKrR8tvt4AaABAg,,comment,1 month ago,Ya Alloh dzolimnya mereka para perencana pencaplok dana MBG 😢😢,@ayatulhusna8167,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxOhOJydevQJtrgOql4AaABAg,,comment,1 month ago,Ini to tempe,@IstiGuruhchannel25j80,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyAUk9mki8U5Ckm7zF4AaABAg,,comment,1 month ago,"Prihatin dan sedih lihat kondisi Negara tercinta ini. cita2 suci Reformasi sdh lama bergulir, tp Sejak gara2 akal2an aturan utk meloloskan seseorang, cawe2 di pilpres dan pilkada, tambah runyem sprtinya.
Jadi kita wajib berterima kasih utk Tempo yg telah jadi pilar utk bocorkan semua yg tdk beres.
Next tolong bahas lagi pager makan laut yg ternyata blm dicabut semua. Jgn sampai ada mirip singapura di indonesia.",@tawonmadu2985,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyB23PJSa6IjhtnRNt4AaABAg,,comment,1 month ago,"mau tdk mau  terima lah pemimpim konoha yg tdk memiliki kemampuan mempimpin negara ini, menang nya aja krn di bantu di dl ke curangan,
doakan aja presiden bs sampai 5 thn menjabat jgn tb2 gagal di tgh jln krn bs di ambil alih dgn fufufafa, makin hancur negara konohha😢",@cfmks8463,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwA0DRgZ2Vr85kvhk54AaABAg,,comment,1 month ago,Rugi milih prabowo...,@HadiKusuma-jr9uc,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxuQi_9ezpVXbEI3ER4AaABAg,,comment,1 month ago,"🤣🤣sama dgn proyek ""FOOD ESTATE""🤣🤣mn proyeknya,mn anggarannya 🤣🤣tau2 buat dana logistik pilpres 🤣🤣",@Gegaresss,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzeL8_aS1i-a1a44CJ4AaABAg,,comment,1 month ago,"NTT blm menikmati MBG, kok sudah tercium bagi² cuan🤦🤦🤦",@bonefasiusadiarman7943,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugz-qUWwCTLS7xCyI614AaABAg,,comment,1 month ago,Saya bangga dengan kekacauan ini.,@rovivapanggabean1898,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxaKSEqlgUbe4VhSrd4AaABAg,,comment,1 month ago,Proyek coyyy.. 😂😂😂,@wahyumaulana7694,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugy0WoPz0lgnH6FbFoh4AaABAg,,comment,1 month ago,"Petani Luar Negeri, Importir pangan, Yayasan dan Catering Kroni Wowo : ""Terima Kasih Wowo berkat anda kami Kaya Raya "" 🤣🤣🤣",@piyuu-i1j,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwD-wZDrd2AeuFi6jN4AaABAg,,comment,1 month ago,Belum lgi proyek di papua haji isam yg notabene org deket prabowo juga 😂,@NadaAisaya,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgwgJUGR9wCR9Oyw1vV4AaABAg,,comment,1 month ago,"Hajar bro....
Bongkar habis",@UcokleidongAtiong,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyKSkZETeyWzdkBLoV4AaABAg,,comment,1 month ago,Pantas aja..lenis kogoya paling emosi waktu ank2 papua demo tolak MBG😂😂😂..LK kalo jago ngomong gede jgn dijkt tpi langsung dipapuaa😂😂😂...berani ga..LK tau diri..banyak ditolak dipapua😂,@SkidCultura,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugxj1Vc3i_G6AugFeYd4AaABAg,,comment,1 month ago,Udh gue tebak sejak dia nyapres .,@zamronijohn1161,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugyrkiadx4xSW1siiZh4AaABAg,,comment,1 month ago,podcast dungu...,@abbaschanel5766,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugx4QkNPVIm49neMDCh4AaABAg,,comment,1 month ago,Sesuai prediksilah😂,@darwissuryadi-uj2kz,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxqaKnJoVsSeLDv2kd4AaABAg,,comment,1 month ago,Tempo luar biasa!!!!!! ❤👍👍👍,@rennymm367,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugxc1A8Hh_wDujF836d4AaABAg,,comment,1 month ago,"Waktu kampanye, nyebut nama umkm yg akan mengerjakan. Ternyata oh ternyata....memang umkm hanya dibawa2. Tidak pernah serius mengurus umkm
Pantesan umkm gitu2 aja",@waraktvchannel7912,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgycOcdzufYGTYnhLuh4AaABAg,,comment,1 month ago,Jika di anggar kan 10rb/porsi dan kita harus belanja kan 10rb juga per porsinya coba suruh aja KPK yg kerjain itu😂😂😂,@jaklomubanada,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
Ugzzo0aW8j_AI5kIW954AaABAg,,comment,1 month ago (edited),"Tempo memang media berita yang sangat the best dan tentunya juga aktual dan terpercaya. 🔥😍😍😍😍
Saya selalu mendukungmu Tempo. 🔥🔥🔥",@katsuokeiakira7432,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxHNO5z-b3xDrPM4m94AaABAg,,comment,1 month ago,"Berikan uang makan tsb pada ibunya 
Biarkan sang ibu yang masakin
JANGAN BERIKAN PADA ORANG LAIN
PASTI DIKORUPSI",@devasudrajat7712,FALSE,0,2,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgysDc9Q7MorqCbI-RZ4AaABAg,,comment,1 month ago,"Proyek MBG, Makan -- belum tentu -- Bergizi -- tidak - Gratis",@hakhastudio7575,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxaSb4qYJ1ZLTWuRnx4AaABAg,,comment,1 month ago,Ntahlah kenapa gak belajar dari proyek bansos covid yang dikorupsi kemarin. Masih ada aja  bantuan berupa non tunai.,@polepole008,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgxYkXGykvC2GLY2pRx4AaABAg,,comment,1 month ago,food estate  & mbg = kombinasi mantap,@ArabPeaaaa,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgyGwKFgQoKhUryJ7Cl4AaABAg,,comment,1 month ago,"Jadi kalo Jokowi proyek bancakan andalannya IKN, Prabowo proyek bancakan andalannya MBG. Apakah betul begitu??? Eh tapi Jokowi kayaknya banyak proyek bancakannya, dibungkus redaksi PSN, food estate, KEK, dst. dst…. Prabowo apalagi ya? Bancakan bukan berarti negatif ya, kalo memang bermanfaat bagi kesejahteraan rakyat dan kemajuan bangsa dan negara, bukan buat ajang KKN.",@def-vlog,FALSE,0,1,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
UgzPy0C3SmHKOYHIoBF4AaABAg,,comment,1 month ago (edited),"prgram kebodohan,hutang negara numpuk,sok2an, anggara dari rakyat jelata ke rakyat jelata?🤣 konyol nya super, di bodohin sama raja jawa biar cepat lengser🤣",@cfmks8463,FALSE,0,0,FALSE,a2WXt0aW76g,https://www.youtube.com/watch?v=a2WXt0aW76g,3896,Kroni Prabowo dalam Proyek Makan Bergizi Gratis (MBG) |  Bocor Alus Politik
