id,source_platform,username,timestamp,text,likes_count,url,reply_count,retweet_count,quote_count,language,location,verified,search_query,quoted_tweet,is_channel_owner,has_creator_heart,video_id,video_title,liked_by_author,pinned_by_author,user_id,mentions
7496422214675432448,TikTok,mamo0rzora,2025-04-23T08:27:11.000Z,"lbh baik turunkan harga sembako, dan harga sandang pangan . jd tiap2 klrga mampu kasi anak makaan bergizi walau menu sederhana stidakny mkn lauk, sayur, dan buah",2.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6826489684614595584,[]
7496843925467497472,TikTok,1968_didi,2025-04-24T11:43:29.000Z,astaga...yayasan apa yg kasih makan,1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7081643170955035648,[]
7496755125252817920,TikTok,paduana.bae_99,2025-04-24T05:58:57.000Z,"Kebijakan Menghamburkan anggaran, sudahlah .....sdh kuduga 😂😂😂😁😁😁",1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,2.0,,,,,,,,,,,,False,0.0,6944215623798965248,[]
7496125914612368384,TikTok,sakiyo69,2025-04-22T13:17:16.000Z,itu namanya yang bergizi🤣,1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6913194608730342400,[]
7489781800429257728,TikTok,edislsty123,2025-04-05T10:58:49.000Z,"perlu diaudit, kayak perusahaan, jgn disalahin direkturnya, bawah""annya perlu dipantau, ibarat didalam kolam hanya ada ikan kecil, perlu dimasukkan ikan besar bahkan hiu, biar bisa growup",1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,2.0,,,,,,,,,,,,False,0.0,6967613628178613248,[]
7496126435985458176,TikTok,sakiyo69,2025-04-22T13:19:18.000Z,pantasan negara lain tergiur dgn makan siang gratis prabowo 🤣,3.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,2.0,,,,,,,,,,,,False,0.0,6913194608730342400,[]
7493904120099079168,TikTok,miss_nymph,2025-04-16T13:35:38.000Z,kasih Dedi makan,0.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7088347630053131264,[]
7496062172456895488,TikTok,firdausdaus8305,2025-04-22T09:10:01.000Z,Perlu dikaji ulang,0.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7157884482622587904,[]
7496139584678986752,TikTok,fendyrahman78,2025-04-22T14:10:23.000Z,"pelaksanaan OK, tpi kenyataan ya NOL, dalam kebersihannya.",0.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,6500490549017969664,[]
7509465936036709376,TikTok,ndihhstory,2025-05-28T12:06:53.000Z,bagus nya sih menu lebih kearah yg tahan lama.. roti susu atau sayuran juga banyklah yg tahan lama,0.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,0.0,,,,,,,,,,,,False,0.0,7253839010706490368,[]
7494536791145776128,TikTok,_ryyaa17,2025-04-18T06:30:47.000Z,"bukan kurang matang, tapi emang di kasihnya ayam busuk kalii wkwk kasian amat anak anak nya",1.0,https://www.tiktok.com/@bbcnewsindonesia/video/7475640912719252754,1.0,,,,,,,,,,,,False,0.0,6689263753240445952,[]
